,62,63,64,65,66,67,68,69,70,71,72,74,75,76,77
TRINITY_DN17663_c0_g1_i1|m.6133,0,0,0,0,0,0,0,4.1411,0,0,0,3.6251,0,0,4.0071
TRINITY_DN17803_c0_g1_i1|m.6232,32.122,20.9733,6.9409,6.6125,12.8041,13.0519,0,23.9288,6.9108,0,17.2248,20.9471,8.2739,27.4297,15.4365
TRINITY_DN17817_c0_g1_i1|m.6251,14.5708,0,6.2969,0,11.6161,0,0,0,0,6.3747,7.8133,6.3345,15.0124,0,0
TRINITY_DN17832_c0_g1_i1|m.6261,20.4836,35.6647,13.2783,25.3002,24.4948,8.3229,4.8995,25.4316,22.0345,22.4038,16.4759,22.2626,15.8282,17.4914,19.6871
TRINITY_DN17861_c0_g1_i1|m.6266,43.1562,93.9262,121.228,44.4202,129.0186,61.3737,61.9352,85.7296,92.8478,94.404,69.4252,75.0472,111.1602,46.0651,82.9562
TRINITY_DN17928_c1_g1_i1|m.6317,0,6.3753,6.3296,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN17936_c0_g2_i1|m.6324,11.3981,9.9228,9.8517,0,0,9.2626,21.8105,11.3211,0,9.9733,24.4481,9.9105,23.4871,19.4662,21.9098
TRINITY_DN17957_c0_g1_i2|m.6328,8.8891,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN17994_c0_g1_i1|m.6347,5.4995,23.9384,14.26,9.0569,4.3843,4.4691,15.7851,10.9247,14.1981,4.812,29.4899,14.3451,5.6661,14.0884,0
TRINITY_DN18089_c0_g1_i1|m.6374,223.8997,182.7376,96.7608,426.3455,167.341,170.5788,214.2182,236.287,204.7249,159.1782,285.1473,279.8479,245.1027,262.8902,255.5422
TRINITY_DN18149_c0_g1_i1|m.6396,14.2764,6.2143,6.1697,5.8778,11.3814,5.8008,6.8296,7.09,0,0,7.6555,0,0,0,0
TRINITY_DN18191_c0_g1_i1|m.6405,0,0,42.1243,30.0985,9.7135,29.7042,11.6574,12.1019,20.9708,10.6611,13.0671,31.7818,12.5534,20.8087,11.7104
TRINITY_DN18304_c0_g1_i1|m.6445,0,0,0,0,0,0,0,0,7.6981,0,0,0,0,0,8.5975
TRINITY_DN18336_c0_g1_i1|m.6461,0,12.4286,0,0,17.0722,5.8008,6.8296,0,12.2859,12.4918,0,6.2066,0,0,6.8606
TRINITY_DN18339_c0_g1_i1|m.6440,5.5644,0,0,0,4.4361,0,0,0,0,0,0,0,0,0,0
TRINITY_DN18421_c0_g1_i1|m.6500,0,0,23.2687,33.2517,10.7311,21.8774,12.8786,26.7395,34.7516,23.556,43.3081,11.7038,13.8686,34.483,12.9372
TRINITY_DN18442_c0_g1_i1|m.6495,4.3962,21.0494,37.997,19.9096,22.7806,23.2214,12.6182,19.6491,30.2658,38.4663,21.2162,21.0231,24.9116,20.6469,16.9009
TRINITY_DN18458_c0_g1_i1|m.6519,0,0,8.9168,0,0,0,9.8705,10.2469,8.8781,0,0,0,0,0,0
TRINITY_DN18473_c0_g1_i1|m.6534,7.4388,19.4279,45.0065,12.2506,23.7213,24.1803,14.2342,14.7771,19.2048,26.0356,15.9556,19.4036,7.6642,19.0564,7.1495
TRINITY_DN18511_c0_g1_i1|m.6563,214.8318,167.3389,234.5482,204.8302,135.2115,147.0162,227.1785,213.381,175.1481,168.1902,206.1465,157.2989,163.0942,154.4838,249.9472
TRINITY_DN18521_c0_g1_i3|m.6568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN18535_c0_g1_i1|m.6578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN18575_c0_g1_i1|m.6591,0,0,7.1439,6.8059,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN18642_c0_g1_i1|m.6646,162.5372,166.1085,164.9167,104.7427,152.1129,120.5992,108.1802,140.3822,127.7122,142.2196,113.6837,153.6122,145.6198,114.656,163.009
TRINITY_DN18709_c0_g1_i1|m.6675,28.2673,36.913,24.4321,34.9142,22.5352,11.4856,27.0451,42.1147,24.3261,24.7338,15.1578,24.5779,58.2479,36.2071,13.5841
TRINITY_DN18762_c0_g1_i1|m.6697,10.7891,28.1779,27.9757,17.7681,34.405,17.5353,20.6451,21.4324,27.8543,18.8808,23.1417,28.1427,11.116,27.639,10.3695
TRINITY_DN18780_c0_g1_i1|m.6703,0,0,5.1113,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN18813_c0_g1_i1|m.6744,8.8891,0,0,0,0,0,8.5047,17.6581,0,0,9.5332,0,0,15.1812,0
TRINITY_DN18849_c0_g1_i1|m.6758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN18889_c0_g1_i1|m.6793,103.9241,27.1419,17.9648,17.1148,33.1401,92.8986,49.7152,134.1889,80.4909,27.28,156.0365,108.4321,74.9514,115.3659,99.883
TRINITY_DN18889_c0_g2_i1|m.6795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN18894_c0_g1_i1|m.6801,23.5561,10.2536,10.18,19.3968,28.1691,28.7141,0,58.4926,40.5435,30.9173,37.8946,30.7224,0,20.1151,0
TRINITY_DN18911_c0_g1_i1|m.6811,0,13.3743,6.6392,0,0,0,0,7.6295,6.6104,0,0,0,0,0,0
TRINITY_DN19121_c0_g1_i1|m.6892,0,0,3.7131,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN19167_c0_g1_i1|m.6919,7.6398,6.651,6.6033,6.2909,6.0906,18.6254,7.3095,7.5882,6.5746,13.3696,16.3868,19.9281,7.8713,26.0952,7.3427
TRINITY_DN19169_c0_g1_i1|m.6920,30.1633,45.0158,37.2441,21.2892,37.7878,24.512,45.3499,38.5195,11.1248,33.9336,9.2426,41.213,62.1548,33.1163,41.4149
TRINITY_DN19212_c0_g1_i1|m.6953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN19266_c0_g1_i1|m.6984,0,0,0,0,0,0,0,0,0,0,0,12.289,0,0,0
TRINITY_DN19316_c0_g1_i1|m.7019,20.7848,18.0946,53.8943,25.6722,24.8551,16.8907,19.8861,41.2889,26.8303,36.3733,33.4364,18.072,32.122,17.7486,29.9649
TRINITY_DN19320_c0_g1_i1|m.7023,136.3775,26.9832,32.1475,45.9398,59.3033,60.4507,77.1021,80.0425,32.0081,48.8168,99.7226,43.1192,51.0947,42.3475,59.5793
TRINITY_DN19343_c0_g1_i1|m.7016,17.5938,30.6332,30.4134,19.3163,23.3768,47.6583,33.666,46.5999,15.1407,30.789,37.7373,35.6941,54.3809,20.0316,33.8193
TRINITY_DN19360_c0_g1_i1|m.6998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN19377_c0_g1_i1|m.7035,12.0801,36.8078,26.1027,19.8942,14.4457,19.6336,23.1154,23.997,15.5937,21.14,19.4331,21.0068,43.5615,15.4731,40.6362
TRINITY_DN19494_c0_g1_i1|m.7122,10.3165,35.9251,35.6673,33.9798,16.4491,41.9184,19.7409,20.4938,17.7563,45.1348,22.1282,26.9102,31.8876,35.2381,29.7462
TRINITY_DN19524_c0_g1_i1|m.7143,0,4.5912,0,13.0277,0,0,0,0,13.6154,4.6145,0,13.7563,10.8672,4.5034,0
TRINITY_DN19558_c0_g1_i1|m.7169,0,2.9157,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN19644_c0_g1_i1|m.7204,3.4641,0,5.9883,8.5574,2.7617,5.6302,6.6287,3.4407,2.9811,3.0311,0,3.012,0,11.8324,3.3294
TRINITY_DN19648_c0_g1_i1|m.7220,0,23.2157,0,21.9586,10.6298,43.342,0,0,11.4746,0,0,11.5934,13.7377,11.3859,0
TRINITY_DN19680_c0_g1_i1|m.7244,19.9066,17.33,17.2057,13.1133,15.8699,16.177,15.2366,11.8633,17.1311,20.9018,17.0792,24.2318,24.6118,16.9987,15.306
TRINITY_DN19686_c0_g1_i1|m.7251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN19770_c0_g2_i1|m.7283,0,18.7852,9.3252,8.884,0,8.7677,10.3225,0,0,9.4404,0,0,0,0,0
TRINITY_DN19802_c0_g1_i1|m.7321,0,0,0,0,0,0,0,0,0,0,8.5637,0,0,0,0
TRINITY_DN19813_c0_g5_i1|m.7344,0,2.0926,2.0776,0,0,3.9067,0,0,0,0,0,0,0,0,0
TRINITY_DN19833_c0_g1_i2|m.7355,0,10.7933,0,10.2088,0,0,0,0,10.6694,0,0,0,12.7737,0,11.9159
TRINITY_DN19918_c0_g1_i1|m.7393,0,7.3023,9.0624,5.1802,5.0153,8.5205,0,0,7.2184,7.3394,2.2489,5.4699,2.1605,7.1626,0
TRINITY_DN19934_c0_g1_i1|m.7414,0,5.8039,0,0,5.3149,0,0,0,0,17.5004,0,5.7967,0,0,0
TRINITY_DN19935_c0_g1_i1|m.7416,0,6.6152,0,6.257,0,6.1751,0,7.5474,6.5393,6.6489,0,6.607,15.658,6.4887,7.3033
TRINITY_DN19935_c1_g2_i1|m.7417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN19958_c0_g1_i1|m.7425,22.2577,0,9.6189,0,0,9.0438,0,22.1074,9.5772,9.7377,0,0,0,19.0064,10.6961
TRINITY_DN19963_c0_g1_i1|m.7430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN19984_c0_g2_i3|m.7440,13.8114,12.0238,11.9375,11.3727,7.3405,0,0,0,11.8857,0,9.8748,0,9.4866,0,4.4248
TRINITY_DN19984_c0_g3_i1|m.7444,11.3676,9.8962,9.8252,9.3604,6.0416,12.317,7.2507,15.0544,9.7826,16.5776,12.1913,9.8839,7.808,12.9427,3.6418
TRINITY_DN20016_c0_g1_i1|m.7455,115.6391,78.3003,94.3968,47.6103,122.9195,83.5319,135.2253,57.4291,44.2293,28.1066,103.3488,33.5154,66.1908,54.8593,49.3967
TRINITY_DN20017_c0_g1_i1|m.7463,32.122,37.2859,24.6789,14.6945,36.9897,29.0041,23.9035,28.36,43.0007,28.1066,15.3109,27.9295,40.45,36.5729,37.7336
TRINITY_DN20061_c1_g1_i1|m.7482,16.5791,7.2166,10.7473,3.4129,6.6086,10.1047,7.9311,12.3503,14.2675,0,8.8902,7.2076,4.2704,0,11.9508
TRINITY_DN20065_c0_g1_i1|m.7478,46.8002,57.0399,56.6307,30.8294,29.848,0,35.8213,55.781,40.275,49.1401,60.2298,56.9688,86.7933,31.971,35.9843
TRINITY_DN20065_c0_g1_i2|m.7479,46.8002,57.0399,56.6307,30.8294,29.848,68.4575,35.8213,55.781,40.275,49.1401,0,0,0,31.971,35.9843
TRINITY_DN20078_c0_g1_i1|m.7490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN20080_c0_g1_i1|m.7488,0,10.2536,0,0,0,9.5714,11.2688,0,0,0,12.6315,0,12.135,10.0575,0
TRINITY_DN20098_c0_g1_i1|m.7499,0,6.8357,6.7867,6.4656,0,0,0,7.799,6.7573,6.8705,0,6.8272,8.09,0,0
TRINITY_DN20141_c0_g1_i1|m.7536,0,22.5768,44.8295,32.0314,41.3491,21.0746,0,12.8791,22.3175,34.0374,41.7188,22.5486,26.7192,22.145,12.4625
TRINITY_DN20182_c0_g1_i1|m.7553,66.4246,86.7407,54.2227,24.3093,35.3033,47.9818,52.9603,84.3027,34.9331,41.9765,55.4072,54.5464,60.8334,37.8143,56.7481
TRINITY_DN20186_c0_g1_i1|m.7552,20.2633,30.8711,43.7851,45.8849,44.4243,32.9337,19.3871,30.1897,34.8762,26.5955,10.8658,48.4512,26.0967,38.9324,34.0819
TRINITY_DN20196_c0_g1_i1|m.7557,0,5.7767,0,0,0,0,0,0,11.4207,0,0,0,0,11.3324,0
TRINITY_DN20203_c0_g1_i1|m.7561,11.7781,5.1268,0,4.8492,4.6948,4.7857,16.9032,17.5478,10.1359,0,18.9473,5.1204,18.2025,5.0288,16.9801
TRINITY_DN20221_c0_g1_i1|m.7568,47.1122,98.4347,81.4403,54.311,75.1175,61.2568,45.0751,74.8705,56.761,32.9785,60.6313,73.7338,48.5399,48.2762,45.2803
TRINITY_DN20337_c0_g1_i1|m.7640,0,0,0,0,0,0,0,1.9126,1.6571,0,0,0,1.9839,0,0
TRINITY_DN20368_c0_g1_i1|m.7648,1034.7866,2460.8664,2105.0874,3501.8152,2877.2685,2738.0951,1702.3895,1867.5852,2801.8488,2881.9351,2043.6003,2830.8529,2223.303,3049.5903,2559.1446
TRINITY_DN20444_c0_g1_i1|m.7660,16.1528,7.031,0,0,0,0,15.4543,8.0218,0,0,17.3232,0,8.3211,0,0
TRINITY_DN20447_c0_g1_i1|m.7692,5.6086,39.0614,19.3906,18.4731,35.7702,18.2312,53.6608,33.4243,14.4798,19.63,60.1501,39.0126,40.45,38.3144,10.781
TRINITY_DN20458_c0_g1_i1|m.7695,42.0645,124.5081,101.8004,62.3469,100.6038,116.2238,72.4421,66.8487,94.119,125.1415,117.2927,95.0933,95.3463,79.0235,88.9434
TRINITY_DN20550_c0_g1_i1|m.7761,0,0,14.7181,7.0109,0,6.9191,0,0,14.6543,0,0,0,0,0,0
TRINITY_DN20577_c0_g1_i1|m.7737,0,0,0,0,0,0,0,0,0,0,0,0,1.8202,0,0
TRINITY_DN20580_c0_g1_i1|m.7777,38.1991,26.604,46.2229,37.7451,42.6343,43.4592,73.0947,98.647,59.1717,53.4786,32.7737,73.0696,70.8421,39.1429,44.0565
TRINITY_DN20653_c0_g1_i1|m.7820,114.9079,105.037,109.2492,78.0603,73.2854,98.0482,115.4362,102.7187,103.831,82.9489,117.0727,92.4171,103.5914,95.6693,96.6348
TRINITY_DN20684_c0_g1_i1|m.7838,0,5.1055,0,0,0,0,0,0,0,0,6.2896,0,12.0846,0,0
TRINITY_DN20691_c0_g1_i1|m.7852,0,0,0,0,0,0,0,0,6.6465,0,0,6.7153,0,0,0
TRINITY_DN20711_c0_g1_i1|m.7866,0,0,0,0,0,11.4856,0,0,0,0,0,24.5779,0,12.069,0
TRINITY_DN20734_c0_g1_i1|m.7881,0,12.0631,11.9765,5.7049,0,16.8907,0,6.8815,5.9623,6.0622,0,6.024,7.1382,5.9162,0
